Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2025,W,GEOG,108,,001,"Earth Systems: Weather, Climate, and Life",Robert Young,49,70.5,72.0,64.0,80.0,90,12,1,3,0,8,8,3,5,4,14,1,2
UBCO,2025,W,GEOG,109,,101,Earth Systems: Landscape Dynamics,Robert Young,61,71.9,74.0,69.0,80.0,93,0,3,2,0,3,3,10,15,6,14,2,3
UBCO,2025,W,GEOG,128,,001,"Human Geography: Space, Place, and Community",Jonathan Cinnamon,105,79.2,82.0,76.0,86.0,97,35,2,2,3,2,2,6,9,17,23,28,11
UBCO,2025,W,GEOG,128,,002,"Human Geography: Space, Place, and Community",Jonathan Cinnamon,58,75.7,78.0,75.0,83.75,92,0,3,1,1,1,0,3,9,12,14,9,5
UBCO,2025,W,GEOG,128,,101,"Human Geography: Space, Place, and Community",Lawrence Berg,198,75.4,78.0,73.0,82.0,90,0,5,1,1,4,12,23,33,44,51,23,1
UBCO,2025,W,GEOG,129,,001,"Human Geography: Resources, Development, and Society",Catherine Kyle,94,72.7,75.0,68.0,81.0,93,20,6,1,1,5,7,16,12,14,21,8,3
UBCO,2025,W,GEOG,129,,002,"Human Geography: Resources, Development, and Society",Adeniyi Asiyanbi,34,73.2,76.0,69.25,81.0,97,0,2,0,1,1,1,5,5,8,6,3,2
UBCO,2025,W,GEOG,129,,101,"Human Geography: Resources, Development, and Society",Catherine Kyle,146,78.2,81.0,76.0,85.75,92,0,6,1,1,2,4,6,14,25,42,41,4
UBCO,2025,W,GEOG,129,,102,"Human Geography: Resources, Development, and Society",Catherine Kyle,95,76.0,81.0,73.0,84.0,92,2,5,0,2,3,6,5,11,12,33,15,3
UBCO,2025,W,GEOG,201,,001,Introduction to Research in Sustainability and Geography,Catherine Kyle,9,78.2,80.0,75.0,83.0,92,57,0,0,1,0,0,0,2,1,3,1,1
UBCO,2025,W,GEOG,217,,101,Geographies of British Columbia,Onyx Sloan Morgan,55,77.4,79.0,72.5,85.5,97,0,1,0,3,0,4,4,8,9,10,11,5
UBCO,2025,W,GEOG,222,,001,Geomorphology,Alessandro Ielpi,6,66.5,73.0,54.0,80.0,84,39,1,1,0,0,1,0,0,0,3,0,0
UBCO,2025,W,GEOG,233,,001,Climate Change and Society,Adeniyi Asiyanbi,17,77.2,78.0,71.0,83.0,95,64,0,0,0,0,1,5,1,3,5,0,2
UBCO,2025,W,GEOG,257,,101,Seeing our World: An Introduction to Visual Geographies,Jonathan Cinnamon,24,80.5,81.5,74.5,85.5,91,71,0,0,0,0,0,2,5,3,7,5,2
UBCO,2025,W,GEOG,270,,101,Introduction to Cartography and Mapmaking,Jonathan Cinnamon,45,81.0,82.0,79.0,86.0,99,26,1,0,0,0,1,1,3,7,15,13,4
UBCO,2025,W,GEOG,314,,001,"Environmental Impact Assessment: Process, Regulation and Administration",Lauren Arnold,20,78.8,80.0,76.75,84.25,94,50,0,1,0,0,1,1,1,5,6,4,1
UBCO,2025,W,GEOG,316,,001,Geography of Natural Hazards,,30,70.5,70.0,64.5,75.0,87,57,0,0,2,4,6,6,5,1,5,1,0
UBCO,2025,W,GEOG,317,,101,The Physical Environment of British Columbia,,25,86.7,87.0,81.0,92.0,97,67,0,0,0,0,1,0,1,0,6,6,11
UBCO,2025,W,GEOG,351,,101,Urban Social Geography,Jose Teixeira,36,87.3,88.0,85.75,90.0,93,73,0,0,0,0,0,0,1,1,2,18,14
UBCO,2025,W,GEOG,352,,001,Community Planning I: Resilient Cities,Bernard Momer,36,80.3,85.0,75.5,90.0,95,15,1,0,1,2,1,2,2,3,5,9,10
UBCO,2025,W,GEOG,353,,001,Geographies of Migration and Settlement,Jose Teixeira,24,86.5,88.0,85.0,91.0,93,68,0,0,0,0,0,1,0,2,2,8,11
UBCO,2025,W,GEOG,359,,101,"Culture, Space, and Politics",Lawrence Berg,52,83.8,84.5,82.0,88.0,95,61,0,0,0,2,0,0,2,3,19,18,8
UBCO,2025,W,GEOG,367,,001,Energy Resources Management,Kevin Hanna,22,70.9,71.0,65.0,76.75,89,52,0,2,1,2,1,5,4,4,0,3,0
UBCO,2025,W,GEOG,426,,001,Queer Geographies,Onyx Sloan Morgan,9,80.8,83.0,78.0,85.0,93,63,0,0,0,1,0,0,1,2,2,2,1
UBCO,2025,W,GEOG,438,,001,Learning in Place: Exploring Community in British Columbia,Jonathan Corbett,13,87.5,88.0,86.0,89.0,91,84,0,0,0,0,0,0,0,0,2,8,3
UBCO,2025,W,GEOG,445,,101,Political Ecology,Adeniyi Asiyanbi,16,79.4,85.0,80.25,88.25,94,0,1,0,0,0,0,1,0,2,2,7,3
UBCO,2025,W,GEOG,452,,101,Community Planning II: Building the Future,Bernard Momer,17,85.5,88.0,84.0,89.0,94,60,0,0,0,1,0,0,0,1,3,8,4
UBCO,2025,W,GEOG,454,,001,Geography of Housing,Jose Teixeira,26,84.8,90.0,85.0,91.0,93,0,1,0,0,0,0,0,0,1,2,7,15
UBCO,2025,W,GEOG,458,,101,Population Geography,Jose Teixeira,20,88.0,87.0,86.0,91.0,92,82,0,0,0,0,0,0,0,0,1,12,7
UBCO,2025,W,GEOG,474,,001,Qualitative Research in Human Geography,Lawrence Berg,15,88.3,88.0,87.0,90.5,94,82,0,0,0,0,0,0,0,0,3,6,6
