Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,COGS,200,,001,Introduction to Cognitive Systems,Cristina Conati;Dinah Hassrick;Laurel Fais;Nirel Marofsky;Thomas Jacob Bittner,146,70.993150685,10.615211321,90.0,28.0,,6,12,11,12,16,29,24,23,8,
UBCV,2016,W,COGS,200,,002,Introduction to Cognitive Systems,Alan Mackworth;Daniel Frederiks;Daniel Theodoor Frederiks;Laurel Fais;Tamara Lottering;Thomas Jacob Bittner,125,69.128,11.198340890999999,91.0,0.0,,4,10,8,13,34,18,16,16,1,
UBCV,2016,W,COGS,200,,OVERALL,Introduction to Cognitive Systems,,271,70.132841328,10.9075607,91.0,0.0,8,10,22,19,25,50,47,40,39,9,2.0
UBCV,2016,W,COGS,300,,001,Understanding and Designing Cognitive Systems,Aurelia Kong;Christopher Mole;Eric Laycock;Theodor Rosenfeld;Vesta Sahatciu,57,79.596491228,6.2331477060000005,90.0,51.0,,,,,,2,9,15,18,11,
UBCV,2016,W,COGS,300,,002,Understanding and Designing Cognitive Systems,Christopher Mole;Theodor Rosenfeld,56,79.214285714,7.2305269160000005,93.0,46.0,,,,,,5,7,14,16,11,
UBCV,2016,W,COGS,300,,OVERALL,Understanding and Designing Cognitive Systems,,113,79.407079646,6.718361259,93.0,46.0,,,,,,7,16,29,34,22,
UBCV,2016,W,COGS,303,,001,Research Methods in Cognitive Systems,Peter Crout;Peter Mark Mcrury Crout;Theodor Rosenfeld,43,78.046511628,8.041421008,92.0,60.0,,,,,,6,5,12,6,5,5
UBCV,2016,W,COGS,303,,002,Research Methods in Cognitive Systems,Darko Odic;Madison Ann Elliott;Madison Elliott,44,83.25,7.619207674,97.0,58.0,,,,,,1,2,5,14,12,8
UBCV,2016,W,COGS,303,,OVERALL,Research Methods in Cognitive Systems,,87,80.67816092,8.212999131,97.0,58.0,,,,,,7,7,17,20,17,13
UBCV,2016,W,COGS,401,,001,Seminar in Cognitive Systems,Devin Rose Shannon;Devin Shannon;Lawrence Ward,30,73.466666667,7.412632895,86.0,46.0,,,,,,,11,5,4,,
UBCV,2016,W,COGS,401,,002,Seminar in Cognitive Systems,Manesh Girn;Miriam Pai-Spering,34,76.205882353,9.325037694,90.0,48.0,,,,,,,3,8,12,,
UBCV,2016,W,COGS,401,,OVERALL,Seminar in Cognitive Systems,,64,74.921875,8.528764937,90.0,46.0,,,,,6,6,14,13,16,,
UBCV,2016,W,COGS,402,,002,Research in Cognitive Systems,Eric Vatikiotis-Bateson,32,82.90625,6.280329635,92.0,68.0,,,,,,,,,10,9,5
UBCV,2016,W,COGS,402,,OVERALL,Research in Cognitive Systems,,32,82.90625,6.280329635,92.0,68.0,,,,,,,,,10,9,5
