Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,LFS,100,,001,"Introduction to Land, Food and Community",Thorsten Knipfer,144,91.5,95.0,89.75,97.0,99,56,108,14,2,11,2,3,0,2,0,2,0
UBCV,2025,W,LFS,100,,002,"Introduction to Land, Food and Community",Thorsten Knipfer,143,88.9,92.0,87.0,95.0,98,41,93,21,6,11,4,1,2,3,0,0,2
UBCV,2025,W,LFS,100,,003,"Introduction to Land, Food and Community",Thorsten Knipfer,89,84.3,89.0,78.0,94.0,98,24,42,9,11,12,4,3,2,2,0,2,2
UBCV,2025,W,LFS,101,,201,Principles of Microeconomics with Applications to Land and Food Systems,Sumeet Gulati,29,76.7,77.0,68.0,87.0,96,50,5,6,3,3,2,1,2,2,2,3,0
UBCV,2025,W,LFS,110,,101,Land One: First-year Integrative Seminar,Fernanda Tomaselli,31,83.9,85.0,80.0,88.5,96,66,7,10,2,6,4,0,0,1,0,1,0
UBCV,2025,W,LFS,150,,001,Scholarly Writing and Argumentation in Land and Food Systems,Lindsay Cuff,34,88.8,90.5,88.0,93.0,95,66,21,8,0,3,0,0,0,1,0,1,0
UBCV,2025,W,LFS,150,,002,Scholarly Writing and Argumentation in Land and Food Systems,Duff Roberts,36,79.2,81.5,76.75,84.25,90,53,1,8,6,13,2,1,0,1,1,3,0
UBCV,2025,W,LFS,150,,003,Scholarly Writing and Argumentation in Land and Food Systems,Duff Roberts,34,77.3,82.0,77.25,84.0,89,15,0,7,4,15,2,1,0,1,1,2,1
UBCV,2025,W,LFS,150,,004,Scholarly Writing and Argumentation in Land and Food Systems,Amelia Macrae,35,83.0,86.0,82.0,87.5,93,35,7,13,3,10,0,0,0,0,0,0,2
UBCV,2025,W,LFS,150,,005,Scholarly Writing and Argumentation in Land and Food Systems,Amelia Macrae,30,75.0,80.5,74.25,83.0,89,22,0,4,2,14,4,2,1,0,0,1,2
UBCV,2025,W,LFS,150,,006,Scholarly Writing and Argumentation in Land and Food Systems,Lindsay Cuff,33,86.5,88.0,85.0,90.0,96,57,9,17,1,3,1,1,0,0,0,1,0
UBCV,2025,W,LFS,150,,008,Scholarly Writing and Argumentation in Land and Food Systems,Duff Roberts,35,78.2,80.0,75.0,83.0,89,55,0,4,6,14,7,1,1,1,0,1,0
UBCV,2025,W,LFS,150,,201,Scholarly Writing and Argumentation in Land and Food Systems,Lindsay Cuff,28,88.0,92.0,84.5,94.0,95,41,18,3,1,4,1,0,0,0,0,0,1
UBCV,2025,W,LFS,250,,001,"Land, Food and Community I: Introduction to Food Systems and Sustainability",Matthew Mitchell; Will Valley,208,85.3,86.0,83.0,89.0,99,31,44,87,15,53,5,1,0,0,0,2,1
UBCV,2025,W,LFS,250,,002,"Land, Food and Community I: Introduction to Food Systems and Sustainability",Gail Hammond; Delisa Lewis,193,81.3,83.0,78.0,87.0,95,29,17,60,27,55,13,2,4,3,1,10,1
UBCV,2025,W,LFS,250,,003,"Land, Food and Community I: Introduction to Food Systems and Sustainability",Will Valley; Matthew Mitchell,10,87.3,86.5,83.75,89.75,94,82,3,4,0,3,0,0,0,0,0,0,0
UBCV,2025,W,LFS,252,,002,"Land, Food, and Community: Quantitative Data Analysis",Michael Johnson,110,78.9,80.0,72.0,86.75,99,51,24,13,17,20,11,4,3,4,3,10,1
UBCV,2025,W,LFS,252,,003,"Land, Food, and Community: Quantitative Data Analysis",Michael Johnson,109,77.6,77.0,70.0,86.0,99,37,18,16,13,15,15,3,7,9,1,11,1
UBCV,2025,W,LFS,340,,001,First Nations Health and the Traditional Role of Plants,Eduardo Jovel Ayala,30,82.1,85.0,82.25,87.0,88,30,0,18,3,7,0,0,0,0,0,1,1
UBCV,2025,W,LFS,350,,001,"Land, Food, and Community II: Principles and Practice of Community Food Security",Will Valley,29,95.0,95.0,94.0,96.0,98,92,29,0,0,0,0,0,0,0,0,0,0
UBCV,2025,W,LFS,350,,002,"Land, Food, and Community II: Principles and Practice of Community Food Security",Will Valley,30,87.4,87.5,86.0,89.0,96,80,7,18,0,5,0,0,0,0,0,0,0
UBCV,2025,W,LFS,400,,001,Audio Storytelling,Duncan McHugh,32,86.8,88.5,83.5,92.0,95,59,15,8,2,5,1,0,0,0,0,0,1
UBCV,2025,W,LFS,450,,001,"Land, Food, and Community III: Leadership in Campus Food System Sustainability",Liska Richer,39,84.1,85.0,81.5,88.0,93,55,7,17,5,8,1,1,0,0,0,0,0
