Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,JRNL,100,A,227,New Media and Society,Nathan Sing; Saranaz Barforoush,63,75.9,81.0,73.5,86.5,96,5,7,13,9,14,7,2,3,0,2,2,4
UBCV,2025,W,JRNL,200,,001,Journalism Here and Now,Saranaz Barforoush,32,86.2,89.0,86.75,90.25,93,31,13,12,0,5,1,0,0,0,0,0,1
UBCV,2025,W,JRNL,200,,002,Journalism Here and Now,Sharon Nadeem,63,82.5,85.0,79.5,88.0,96,40,14,20,5,13,6,0,0,0,1,2,2
UBCV,2025,W,JRNL,200,,003,Journalism Here and Now,Kathryn Gretsinger,27,86.1,87.0,85.5,88.0,91,65,5,17,0,4,0,0,0,1,0,0,0
UBCV,2025,W,JRNL,201,,001,Introduction to News Audiences,Ori Tenenboim,37,88.8,90.0,88.0,92.0,95,74,23,8,3,2,1,0,0,0,0,0,0
UBCV,2025,W,JRNL,201,,002,Introduction to News Audiences,Tamara Baluja,37,78.7,80.0,77.0,83.0,90,39,2,4,6,19,2,0,0,0,1,2,1
UBCV,2025,W,JRNL,320,,001,Multimedia Journalism,Sarah Berman,34,81.3,83.0,79.0,85.75,91,49,1,9,9,13,1,0,0,0,0,0,1
UBCV,2025,W,JRNL,325,,001,Fundamentals of Community Reporting,Andrea Crossan,26,80.8,85.5,79.0,88.0,91,38,4,10,2,5,1,1,1,0,0,1,1
UBCV,2025,W,JRNL,420,,002,Decoding Social Media,Alex Migdal; Ori Tenenboim,10,74.1,81.0,76.0,85.75,90,12,1,3,2,2,0,0,0,1,0,0,1
UBCV,2025,W,JRNL,425,,001,Journalism and Social Change Movements,Saranaz Barforoush,31,81.0,84.0,81.5,87.0,91,27,3,12,0,12,0,0,0,0,0,2,2
