Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,S,SPAN,101,,921,Beginners' Spanish I,Iris Escuer Riera,22,80.1,83.0,75.3,89.8,97.0,17.0,1,0,0,0,1,1,3,2,5,3,6
UBCV,2023,S,SPAN,101,,922,Beginners' Spanish I,Iris Escuer Riera,26,77.1,79.5,73.0,88.8,97.0,10.0,1,0,0,2,2,1,4,3,3,5,5
UBCV,2023,S,SPAN,101,,923,Beginners' Spanish I,Curtis Wasson II,24,80.2,83.5,74.0,88.5,97.0,17.0,1,0,0,0,0,0,6,2,4,5,6
UBCV,2023,S,SPAN,101,,924,Beginners' Spanish I,Curtis Wasson II,13,82.9,86.0,82.0,91.0,94.0,61.0,0,0,0,1,2,0,0,0,1,4,5
UBCV,2023,S,SPAN,102,,921,Beginners' Spanish II,Marcos Moscoso-Garay,17,81.6,86.0,71.0,90.0,93.0,67.0,0,0,0,0,1,4,1,0,2,4,5
UBCV,2023,S,SPAN,102,,922,Beginners' Spanish II,Rodolfo Ortiz,11,74.4,77.0,62.5,86.0,91.0,55.0,0,0,2,1,1,1,0,1,0,3,2
UBCV,2023,S,SPAN,201,,921,Elementary Spanish I,Brianne Orr-Alvarez,35,82.7,83.0,76.5,89.5,96.0,65.0,0,0,0,0,3,0,4,4,8,7,9
UBCV,2023,S,SPAN,201,,922,Elementary Spanish I,Olga Albarran Caselles,18,78.8,81.5,72.3,89.0,98.0,36.0,1,0,1,0,0,2,2,1,4,2,5
UBCV,2023,S,SPAN,201,,923,Elementary Spanish I,Stephanie Spacciante,17,83.9,85.0,82.0,94.0,97.0,55.0,0,0,1,0,1,1,1,0,4,2,7
UBCV,2023,S,SPAN,202,,921,Elementary Spanish II,Andrea Roca,38,68.1,71.0,56.3,79.8,92.0,40.0,4,5,3,3,2,2,5,4,3,4,3
UBCV,2023,S,SPAN,202,,922,Elementary Spanish II,Stephanie Spacciante,17,80.6,86.0,77.0,93.0,98.0,12.0,1,0,1,0,1,0,1,1,1,4,7
UBCV,2023,S,SPAN,221,,921,Introduction to Hispanic Literature,Jonathan Beasley-Murray,8,84.8,85.0,84.5,85.5,91.0,77.0,0,0,0,0,0,0,0,1,1,5,1
UBCV,2023,S,SPAN,301,,921,Intermediate Spanish I,Maria Carbonetti,21,79.7,80.0,77.0,82.0,90.0,63.0,0,0,0,1,0,0,2,7,8,2,1
UBCV,2023,S,SPAN,302,,921,Intermediate Spanish II,Maria Adelaida Escobar Trujillo,20,80.8,80.0,77.8,82.3,90.0,73.0,0,0,0,0,0,0,2,7,7,2,2
